"id","group","sentence_id","lexicalization","Variable_1","Variable_2","type","filler_type","time","response","zscores","null"
"S4528","F",273,28,NA,NA,"filler","bad",2572,1,-1.59839102206798,"F"
"S4528","C",124,14,"value_1_3","value_2_1","stimul",NA,2161,7,0.763936885547198,"F"
"S4528","F",274,28,NA,NA,"filler","bad",1884,1,-1.59839102206798,"F"
"S4528","C",108,12,"value_1_3","value_2_3","stimul",NA,2648,5,-0.0235057503245292,"F"
"S4528","F",275,28,NA,NA,"filler","bad",2271,1,-1.59839102206798,"F"
"S4528","F",276,28,NA,NA,"filler","bad",2872,1,-1.59839102206798,"F"
"S4528","C",140,16,"value_1_2","value_2_2","stimul",NA,2123,7,0.763936885547198,"F"
"S4528","F",277,28,NA,NA,"filler","bad",2589,1,-1.59839102206798,"F"
"S4528","C",164,19,"value_1_1","value_2_2","stimul",NA,2829,7,0.763936885547198,"F"
"S4528","F",278,28,NA,NA,"filler","bad",3616,1,-1.59839102206798,"F"
"S4528","F",279,28,NA,NA,"filler","bad",5030,1,-1.59839102206798,"F"
"S4528","C",19,3,"value_1_1","value_2_1","stimul",NA,3070,6,0.370215567611334,"F"
"S4528","F",280,28,NA,NA,"filler","bad",1687,1,-1.59839102206798,"F"
"S4528","C",116,13,"value_1_3","value_2_2","stimul",NA,2235,5,-0.0235057503245292,"F"
"S4528","F",281,28,NA,NA,"filler","bad",2211,1,-1.59839102206798,"F"
"S4528","F",282,28,NA,NA,"filler","bad",3638,1,-1.59839102206798,"F"
"S4528","C",60,7,"value_1_2","value_2_3","stimul",NA,2909,7,0.763936885547198,"F"
"S4528","F",283,28,NA,NA,"filler","bad",2044,1,-1.59839102206798,"F"
"S4528","C",197,22,"value_1_3","value_2_2","stimul",NA,3977,6,0.370215567611334,"F"
"S4528","F",284,28,NA,NA,"filler","bad",2665,1,-1.59839102206798,"F"
"S6973","F",244,28,NA,NA,"filler","good",7751,5,0.174729910290593,"F"
"S6973","B",51,6,"value_1_2","value_2_3","stimul",NA,4815,7,0.895490790239292,"F"
"S6973","F",245,28,NA,NA,"filler","good",9031,7,0.895490790239292,"F"
"S6973","F",246,28,NA,NA,"filler","good",8174,7,0.895490790239292,"F"
"S6973","B",180,20,"value_1_3","value_2_3","stimul",NA,9832,5,0.174729910290593,"F"
"S6973","F",247,28,NA,NA,"filler","good",7486,7,0.895490790239292,"F"
"S6973","B",74,9,"value_1_1","value_2_2","stimul",NA,9071,1,-1.2667918496068,"F"
"S6973","F",248,28,NA,NA,"filler","good",7606,7,0.895490790239292,"F"
"S6973","F",249,28,NA,NA,"filler","good",7642,7,0.895490790239292,"F"
"S6973","B",229,26,"value_1_2","value_2_1","stimul",NA,8363,7,0.895490790239292,"F"
"S6973","F",250,28,NA,NA,"filler","good",9158,7,0.895490790239292,"F"
"S6973","B",35,4,"value_1_3","value_2_2","stimul",NA,5464,1,-1.2667918496068,"F"
"S6973","F",251,28,NA,NA,"filler","good",6421,7,0.895490790239292,"F"
"S6973","F",252,28,NA,NA,"filler","good",6664,7,0.895490790239292,"F"
"S6973","B",139,16,"value_1_2","value_2_1","stimul",NA,7756,7,0.895490790239292,"F"
"S6973","F",253,28,NA,NA,"filler","good",8482,7,0.895490790239292,"F"
"S6973","B",196,22,"value_1_3","value_2_1","stimul",NA,10005,NA,NA,"T"
"S6973","F",254,28,NA,NA,"filler","good",7443,6,0.535110350264943,"F"
"S6973","F",255,28,NA,NA,"filler","good",7942,5,0.174729910290593,"F"
"S6973","B",188,21,"value_1_3","value_2_2","stimul",NA,7822,1,-1.2667918496068,"F"
"S6973","F",256,28,NA,NA,"filler","good",3443,7,0.895490790239292,"F"
"S6973","B",212,24,"value_1_2","value_2_2","stimul",NA,6792,7,0.895490790239292,"F"
"S6973","F",257,28,NA,NA,"filler","good",6416,7,0.895490790239292,"F"
"S6973","F",258,28,NA,NA,"filler","good",3813,7,0.895490790239292,"F"
"S6973","B",123,14,"value_1_2","value_2_3","stimul",NA,6242,7,0.895490790239292,"F"
"S6973","F",259,28,NA,NA,"filler","good",4072,7,0.895490790239292,"F"
"S6973","B",163,19,"value_1_1","value_2_1","stimul",NA,4226,7,0.895490790239292,"F"
"S6973","F",260,28,NA,NA,"filler","good",4344,7,0.895490790239292,"F"
"S6973","F",261,28,NA,NA,"filler","good",7105,5,0.174729910290593,"F"
"S6973","B",237,27,"value_1_1","value_2_3","stimul",NA,9126,6,0.535110350264943,"F"
"S6973","F",262,28,NA,NA,"filler","good",5212,7,0.895490790239292,"F"
"S6973","B",131,15,"value_1_2","value_2_2","stimul",NA,4837,7,0.895490790239292,"F"
"S6973","F",263,28,NA,NA,"filler","good",7402,7,0.895490790239292,"F"
"S6973","F",264,28,NA,NA,"filler","bad",5625,1,-1.2667918496068,"F"
"S6973","B",66,8,"value_1_1","value_2_3","stimul",NA,4990,3,-0.546030969658105,"F"
"S6973","F",265,28,NA,NA,"filler","bad",9505,1,-1.2667918496068,"F"
"S6973","B",147,17,"value_1_1","value_2_3","stimul",NA,7457,1,-1.2667918496068,"F"
"S6973","F",266,28,NA,NA,"filler","bad",8164,1,-1.2667918496068,"F"
"S6973","F",267,28,NA,NA,"filler","bad",7221,1,-1.2667918496068,"F"
"S6973","B",221,25,"value_1_2","value_2_2","stimul",NA,4961,7,0.895490790239292,"F"
"S6973","F",268,28,NA,NA,"filler","bad",3394,1,-1.2667918496068,"F"
"S6973","B",115,13,"value_1_3","value_2_1","stimul",NA,8323,3,-0.546030969658105,"F"
"S6973","F",269,28,NA,NA,"filler","bad",3016,1,-1.2667918496068,"F"
"S6973","F",270,28,NA,NA,"filler","bad",3927,1,-1.2667918496068,"F"
"S6973","B",107,12,"value_1_3","value_2_2","stimul",NA,3617,7,0.895490790239292,"F"
"S6973","F",271,28,NA,NA,"filler","bad",10001,NA,NA,"T"
"S6973","B",99,11,"value_1_3","value_2_3","stimul",NA,5896,2,-0.906411409632454,"F"
"S6973","F",272,28,NA,NA,"filler","bad",4420,7,0.895490790239292,"F"
"S6973","F",273,28,NA,NA,"filler","bad",3408,1,-1.2667918496068,"F"
"S6973","B",155,18,"value_1_1","value_2_2","stimul",NA,4003,7,0.895490790239292,"F"
"S6973","F",274,28,NA,NA,"filler","bad",4707,1,-1.2667918496068,"F"
"S6973","B",2,1,"value_1_1","value_2_2","stimul",NA,4877,7,0.895490790239292,"F"
"S6973","F",275,28,NA,NA,"filler","bad",2806,1,-1.2667918496068,"F"
"S6973","F",276,28,NA,NA,"filler","bad",2235,1,-1.2667918496068,"F"
"S6973","B",43,5,"value_1_3","value_2_1","stimul",NA,5402,6,0.535110350264943,"F"
"S6973","F",277,28,NA,NA,"filler","bad",3180,1,-1.2667918496068,"F"
"S6973","B",27,3,"value_1_3","value_2_3","stimul",NA,5113,5,0.174729910290593,"F"
"S6973","F",278,28,NA,NA,"filler","bad",2643,1,-1.2667918496068,"F"
"S6973","F",279,28,NA,NA,"filler","bad",3605,1,-1.2667918496068,"F"
"S6973","B",59,7,"value_1_2","value_2_2","stimul",NA,4844,7,0.895490790239292,"F"
"S6973","F",280,28,NA,NA,"filler","bad",3532,1,-1.2667918496068,"F"
"S6973","B",82,10,"value_1_1","value_2_1","stimul",NA,4258,7,0.895490790239292,"F"
"S6973","F",281,28,NA,NA,"filler","bad",3688,1,-1.2667918496068,"F"
"S6973","F",282,28,NA,NA,"filler","bad",3500,1,-1.2667918496068,"F"
"S6973","B",10,2,"value_1_1","value_2_1","stimul",NA,5110,7,0.895490790239292,"F"
"S6973","F",283,28,NA,NA,"filler","bad",2997,1,-1.2667918496068,"F"
"S6973","B",204,23,"value_1_2","value_2_3","stimul",NA,4918,7,0.895490790239292,"F"
"S6973","F",284,28,NA,NA,"filler","bad",4060,1,-1.2667918496068,"F"
"T1614","F",244,28,NA,NA,"filler","good",4303,1,-0.791623719496176,"F"
"T1614","G",15,2,"value_1_2","value_2_3","stimul",NA,3283,1,-0.791623719496176,"F"
"T1614","F",245,28,NA,NA,"filler","good",4461,1,-0.791623719496176,"F"
"T1614","F",246,28,NA,NA,"filler","good",4459,4,0.833288125785448,"F"
"T1614","G",119,14,"value_1_1","value_2_2","stimul",NA,4141,1,-0.791623719496176,"F"
"T1614","F",247,28,NA,NA,"filler","good",4247,6,1.91656268930653,"F"
"T1614","G",39,5,"value_1_1","value_2_3","stimul",NA,3352,1,-0.791623719496176,"F"
"T1614","F",248,28,NA,NA,"filler","good",6788,4,0.833288125785448,"F"
"T1614","F",249,28,NA,NA,"filler","good",4672,1,-0.791623719496176,"F"
"T1614","G",87,10,"value_1_2","value_2_3","stimul",NA,9619,1,-0.791623719496176,"F"
"T1614","F",250,28,NA,NA,"filler","good",6195,1,-0.791623719496176,"F"
"T1614","G",55,7,"value_1_1","value_2_1","stimul",NA,2925,1,-0.791623719496176,"F"
"T1614","F",251,28,NA,NA,"filler","good",4356,6,1.91656268930653,"F"
"T1614","F",252,28,NA,NA,"filler","good",4824,2,-0.249986437735634,"F"
"T1614","G",208,24,"value_1_1","value_2_1","stimul",NA,5522,1,-0.791623719496176,"F"
"T1614","F",253,28,NA,NA,"filler","good",5507,3,0.291650844024907,"F"
"T1614","G",152,17,"value_1_3","value_2_2","stimul",NA,4602,1,-0.791623719496176,"F"
"T1614","F",254,28,NA,NA,"filler","good",4628,6,1.91656268930653,"F"
"T1614","F",255,28,NA,NA,"filler","good",8256,2,-0.249986437735634,"F"
"T1614","G",127,15,"value_1_1","value_2_1","stimul",NA,4180,1,-0.791623719496176,"F"
"T1614","F",256,28,NA,NA,"filler","good",5106,4,0.833288125785448,"F"
"T1614","G",47,6,"value_1_1","value_2_2","stimul",NA,6535,2,-0.249986437735634,"F"
"T1614","F",257,28,NA,NA,"filler","good",3948,1,-0.791623719496176,"F"
"T1614","F",258,28,NA,NA,"filler","good",6995,3,0.291650844024907,"F"
"T1614","G",192,22,"value_1_1","value_2_3","stimul",NA,4990,6,1.91656268930653,"F"
"T1614","F",259,28,NA,NA,"filler","good",6212,2,-0.249986437735634,"F"
"T1614","G",242,27,"value_1_3","value_2_2","stimul",NA,3034,2,-0.249986437735634,"F"
"T1614","F",260,28,NA,NA,"filler","good",5220,6,1.91656268930653,"F"
"T1614","F",261,28,NA,NA,"filler","good",6950,1,-0.791623719496176,"F"
"T1614","G",31,4,"value_1_2","value_2_1","stimul",NA,10000,NA,NA,"T"
"T1614","F",262,28,NA,NA,"filler","good",10001,NA,NA,"T"
"T1614","G",176,20,"value_1_2","value_2_2","stimul",NA,4040,5,1.37492540754599,"F"
"T1614","F",263,28,NA,NA,"filler","good",10000,NA,NA,"T"
"T1614","F",264,28,NA,NA,"filler","bad",8945,5,1.37492540754599,"F"
"T1614","G",103,12,"value_1_2","value_2_1","stimul",NA,6464,6,1.91656268930653,"F"
"T1614","F",265,28,NA,NA,"filler","bad",3620,1,-0.791623719496176,"F"
"T1614","G",7,1,"value_1_3","value_2_1","stimul",NA,4385,1,-0.791623719496176,"F"
"T1614","F",266,28,NA,NA,"filler","bad",3392,1,-0.791623719496176,"F"
"T1614","F",267,28,NA,NA,"filler","bad",3808,1,-0.791623719496176,"F"
"T1614","G",168,19,"value_1_2","value_2_3","stimul",NA,5106,3,0.291650844024907,"F"
"T1614","F",268,28,NA,NA,"filler","bad",3520,1,-0.791623719496176,"F"
"T1614","G",111,13,"value_1_1","value_2_3","stimul",NA,4642,1,-0.791623719496176,"F"
"T1614","F",269,28,NA,NA,"filler","bad",2908,1,-0.791623719496176,"F"
"T1614","F",270,28,NA,NA,"filler","bad",4629,1,-0.791623719496176,"F"
"T1614","G",184,21,"value_1_2","value_2_1","stimul",NA,6739,4,0.833288125785448,"F"
"T1614","F",271,28,NA,NA,"filler","bad",3884,1,-0.791623719496176,"F"
"T1614","G",217,25,"value_1_1","value_2_1","stimul",NA,5629,4,0.833288125785448,"F"
"T1614","F",272,28,NA,NA,"filler","bad",7380,4,0.833288125785448,"F"
"T1614","F",273,28,NA,NA,"filler","bad",4645,1,-0.791623719496176,"F"
"T1614","G",200,23,"value_1_1","value_2_2","stimul",NA,4091,1,-0.791623719496176,"F"
"T1614","F",274,28,NA,NA,"filler","bad",3751,1,-0.791623719496176,"F"
"T1614","G",23,3,"value_1_2","value_2_2","stimul",NA,4165,3,0.291650844024907,"F"
"T1614","F",275,28,NA,NA,"filler","bad",2938,1,-0.791623719496176,"F"
"T1614","F",276,28,NA,NA,"filler","bad",2709,1,-0.791623719496176,"F"
"T1614","G",79,9,"value_1_3","value_2_1","stimul",NA,4712,5,1.37492540754599,"F"
"T1614","F",277,28,NA,NA,"filler","bad",3027,1,-0.791623719496176,"F"
"T1614","G",95,11,"value_1_2","value_2_2","stimul",NA,6156,6,1.91656268930653,"F"
"T1614","F",278,28,NA,NA,"filler","bad",2933,1,-0.791623719496176,"F"
"T1614","F",279,28,NA,NA,"filler","bad",2776,1,-0.791623719496176,"F"
"T1614","G",71,8,"value_1_3","value_2_2","stimul",NA,4133,1,-0.791623719496176,"F"
"T1614","F",280,28,NA,NA,"filler","bad",3895,1,-0.791623719496176,"F"
"T1614","G",234,26,"value_1_3","value_2_3","stimul",NA,5173,4,0.833288125785448,"F"
"T1614","F",281,28,NA,NA,"filler","bad",5046,4,0.833288125785448,"F"
"T1614","F",282,28,NA,NA,"filler","bad",2742,1,-0.791623719496176,"F"
"T1614","G",160,18,"value_1_3","value_2_1","stimul",NA,4083,4,0.833288125785448,"F"
"T1614","F",283,28,NA,NA,"filler","bad",4213,5,1.37492540754599,"F"
"T1614","G",144,16,"value_1_3","value_2_3","stimul",NA,3652,5,1.37492540754599,"F"
"T1614","F",284,28,NA,NA,"filler","bad",4431,1,-0.791623719496176,"F"
"T2650","F",244,28,NA,NA,"filler","good",3172,7,1.14970668992581,"F"
"T2650","D",117,13,"value_1_3","value_2_3","stimul",NA,4420,4,-0.111261937734755,"F"
"T2650","F",245,28,NA,NA,"filler","good",3422,7,1.14970668992581,"F"
"T2650","F",246,28,NA,NA,"filler","good",4592,7,1.14970668992581,"F"
"T2650","D",100,12,"value_1_1","value_2_1","stimul",NA,3846,6,0.729383814038952,"F"
"T2650","F",247,28,NA,NA,"filler","good",3083,7,1.14970668992581,"F"
"T2650","D",173,20,"value_1_1","value_2_2","stimul",NA,3445,1,-1.37223056539532,"F"
"T2650","F",248,28,NA,NA,"filler","good",3703,6,0.729383814038952,"F"
"T2650","F",249,28,NA,NA,"filler","good",2850,7,1.14970668992581,"F"
"T2650","D",206,23,"value_1_3","value_2_2","stimul",NA,2982,1,-1.37223056539532,"F"
"T2650","F",250,28,NA,NA,"filler","good",4489,6,0.729383814038952,"F"
"T2650","D",68,8,"value_1_2","value_2_2","stimul",NA,3926,4,-0.111261937734755,"F"
"T2650","F",251,28,NA,NA,"filler","good",3895,7,1.14970668992581,"F"
"T2650","F",252,28,NA,NA,"filler","good",3200,7,1.14970668992581,"F"
"T2650","D",214,24,"value_1_3","value_2_1","stimul",NA,2831,1,-1.37223056539532,"F"
"T2650","F",253,28,NA,NA,"filler","good",3710,7,1.14970668992581,"F"
"T2650","D",92,11,"value_1_1","value_2_2","stimul",NA,2829,4,-0.111261937734755,"F"
"T2650","F",254,28,NA,NA,"filler","good",5583,7,1.14970668992581,"F"
"T2650","F",255,28,NA,NA,"filler","good",2874,5,0.309060938152098,"F"
"T2650","D",141,16,"value_1_2","value_2_3","stimul",NA,2825,6,0.729383814038952,"F"
"T2650","F",256,28,NA,NA,"filler","good",3570,7,1.14970668992581,"F"
"T2650","D",76,9,"value_1_2","value_2_1","stimul",NA,3005,7,1.14970668992581,"F"
"T2650","F",257,28,NA,NA,"filler","good",2871,1,-1.37223056539532,"F"
"T2650","F",258,28,NA,NA,"filler","good",4007,1,-1.37223056539532,"F"
"T2650","D",231,26,"value_1_2","value_2_3","stimul",NA,2713,7,1.14970668992581,"F"
"T2650","F",259,28,NA,NA,"filler","good",4018,4,-0.111261937734755,"F"
"T2650","D",149,17,"value_1_2","value_2_2","stimul",NA,3051,3,-0.531584813621609,"F"
"T2650","F",260,28,NA,NA,"filler","good",2346,3,-0.531584813621609,"F"
"T2650","F",261,28,NA,NA,"filler","good",2120,6,0.729383814038952,"F"
"T2650","D",45,5,"value_1_3","value_2_3","stimul",NA,5032,6,0.729383814038952,"F"
"T2650","F",262,28,NA,NA,"filler","good",3056,2,-0.951907689508463,"F"
"T2650","D",20,3,"value_1_1","value_2_2","stimul",NA,3123,5,0.309060938152098,"F"
"T2650","F",263,28,NA,NA,"filler","good",3420,6,0.729383814038952,"F"
"T2650","F",264,28,NA,NA,"filler","bad",3126,1,-1.37223056539532,"F"
"T2650","D",12,2,"value_1_1","value_2_3","stimul",NA,3106,4,-0.111261937734755,"F"
"T2650","F",265,28,NA,NA,"filler","bad",3055,6,0.729383814038952,"F"
"T2650","D",165,19,"value_1_1","value_2_3","stimul",NA,3271,6,0.729383814038952,"F"
"T2650","F",266,28,NA,NA,"filler","bad",2675,1,-1.37223056539532,"F"
"T2650","F",267,28,NA,NA,"filler","bad",2867,5,0.309060938152098,"F"
"T2650","D",4,1,"value_1_2","value_2_1","stimul",NA,3252,5,0.309060938152098,"F"
"T2650","F",268,28,NA,NA,"filler","bad",2580,1,-1.37223056539532,"F"
"T2650","D",84,10,"value_1_1","value_2_3","stimul",NA,3489,5,0.309060938152098,"F"
"T2650","F",269,28,NA,NA,"filler","bad",2603,1,-1.37223056539532,"F"
"T2650","F",270,28,NA,NA,"filler","bad",2768,1,-1.37223056539532,"F"
"T2650","D",61,7,"value_1_3","value_2_1","stimul",NA,2829,6,0.729383814038952,"F"
"T2650","F",271,28,NA,NA,"filler","bad",3292,6,0.729383814038952,"F"
"T2650","D",239,27,"value_1_2","value_2_2","stimul",NA,4156,1,-1.37223056539532,"F"
"T2650","F",272,28,NA,NA,"filler","bad",3211,6,0.729383814038952,"F"
"T2650","F",273,28,NA,NA,"filler","bad",3651,6,0.729383814038952,"F"
"T2650","D",198,22,"value_1_3","value_2_3","stimul",NA,3285,6,0.729383814038952,"F"
"T2650","F",274,28,NA,NA,"filler","bad",3537,6,0.729383814038952,"F"
"T2650","D",223,25,"value_1_3","value_2_1","stimul",NA,5154,6,0.729383814038952,"F"
"T2650","F",275,28,NA,NA,"filler","bad",6227,4,-0.111261937734755,"F"
"T2650","F",276,28,NA,NA,"filler","bad",3397,4,-0.111261937734755,"F"
"T2650","D",28,4,"value_1_1","value_2_1","stimul",NA,7198,1,-1.37223056539532,"F"
"T2650","F",277,28,NA,NA,"filler","bad",3847,1,-1.37223056539532,"F"
"T2650","D",157,18,"value_1_2","value_2_1","stimul",NA,2496,5,0.309060938152098,"F"
"T2650","F",278,28,NA,NA,"filler","bad",2604,1,-1.37223056539532,"F"
"T2650","F",279,28,NA,NA,"filler","bad",4781,1,-1.37223056539532,"F"
"T2650","D",133,15,"value_1_3","value_2_1","stimul",NA,3677,5,0.309060938152098,"F"
"T2650","F",280,28,NA,NA,"filler","bad",3219,1,-1.37223056539532,"F"
"T2650","D",125,14,"value_1_3","value_2_2","stimul",NA,3614,5,0.309060938152098,"F"
"T2650","F",281,28,NA,NA,"filler","bad",2841,1,-1.37223056539532,"F"
"T2650","F",282,28,NA,NA,"filler","bad",2573,1,-1.37223056539532,"F"
"T2650","D",53,6,"value_1_3","value_2_2","stimul",NA,3591,7,1.14970668992581,"F"
"T2650","F",283,28,NA,NA,"filler","bad",4911,1,-1.37223056539532,"F"
"T2650","D",181,21,"value_1_1","value_2_1","stimul",NA,2735,7,1.14970668992581,"F"
"T2650","F",284,28,NA,NA,"filler","bad",4313,1,-1.37223056539532,"F"
"T7477","F",244,28,NA,NA,"filler","good",4954,4,-0.0242644296070851,"F"
"T7477","E",207,23,"value_1_3","value_2_3","stimul",NA,3936,6,0.80072617703381,"F"
"T7477","F",245,28,NA,NA,"filler","good",3790,7,1.21322148035426,"F"
"T7477","F",246,28,NA,NA,"filler","good",2936,7,1.21322148035426,"F"
"T7477","E",13,2,"value_1_2","value_2_1","stimul",NA,3314,7,1.21322148035426,"F"
"T7477","F",247,28,NA,NA,"filler","good",3230,6,0.80072617703381,"F"
"T7477","E",224,25,"value_1_3","value_2_2","stimul",NA,3106,1,-1.26175033956843,"F"
"T7477","F",248,28,NA,NA,"filler","good",3412,6,0.80072617703381,"F"
"T7477","F",249,28,NA,NA,"filler","good",2454,7,1.21322148035426,"F"
"T7477","E",215,24,"value_1_3","value_2_2","stimul",NA,3238,1,-1.26175033956843,"F"
"T7477","F",250,28,NA,NA,"filler","good",3298,7,1.21322148035426,"F"
"T7477","E",77,9,"value_1_2","value_2_2","stimul",NA,2764,7,1.21322148035426,"F"
"T7477","F",251,28,NA,NA,"filler","good",5040,7,1.21322148035426,"F"
"T7477","F",252,28,NA,NA,"filler","good",2716,7,1.21322148035426,"F"
"T7477","E",93,11,"value_1_1","value_2_3","stimul",NA,3830,7,1.21322148035426,"F"
"T7477","F",253,28,NA,NA,"filler","good",4544,7,1.21322148035426,"F"
"T7477","E",69,8,"value_1_2","value_2_3","stimul",NA,2974,7,1.21322148035426,"F"
"T7477","F",254,28,NA,NA,"filler","good",3684,7,1.21322148035426,"F"
"T7477","F",255,28,NA,NA,"filler","good",3702,4,-0.0242644296070851,"F"
"T7477","E",142,16,"value_1_3","value_2_1","stimul",NA,3196,7,1.21322148035426,"F"
"T7477","F",256,28,NA,NA,"filler","good",2442,7,1.21322148035426,"F"
"T7477","E",21,3,"value_1_1","value_2_3","stimul",NA,4518,7,1.21322148035426,"F"
"T7477","F",257,28,NA,NA,"filler","good",3276,5,0.388230873713363,"F"
"T7477","F",258,28,NA,NA,"filler","good",3566,5,0.388230873713363,"F"
"T7477","E",190,22,"value_1_1","value_2_1","stimul",NA,4394,6,0.80072617703381,"F"
"T7477","F",259,28,NA,NA,"filler","good",3138,4,-0.0242644296070851,"F"
"T7477","E",182,21,"value_1_1","value_2_2","stimul",NA,5632,5,0.388230873713363,"F"
"T7477","F",260,28,NA,NA,"filler","good",2446,7,1.21322148035426,"F"
"T7477","F",261,28,NA,NA,"filler","good",3050,5,0.388230873713363,"F"
"T7477","E",126,14,"value_1_3","value_2_3","stimul",NA,3366,5,0.388230873713363,"F"
"T7477","F",262,28,NA,NA,"filler","good",3264,5,0.388230873713363,"F"
"T7477","E",54,6,"value_1_3","value_2_3","stimul",NA,5880,5,0.388230873713363,"F"
"T7477","F",263,28,NA,NA,"filler","good",5140,5,0.388230873713363,"F"
"T7477","F",264,28,NA,NA,"filler","bad",2778,1,-1.26175033956843,"F"
"T7477","E",240,27,"value_1_2","value_2_3","stimul",NA,5282,4,-0.0242644296070851,"F"
"T7477","F",265,28,NA,NA,"filler","bad",2906,1,-1.26175033956843,"F"
"T7477","E",150,17,"value_1_2","value_2_3","stimul",NA,3268,2,-0.84925503624798,"F"
"T7477","F",266,28,NA,NA,"filler","bad",2368,1,-1.26175033956843,"F"
"T7477","F",267,28,NA,NA,"filler","bad",2672,1,-1.26175033956843,"F"
"T7477","E",174,20,"value_1_1","value_2_3","stimul",NA,5642,5,0.388230873713363,"F"
"T7477","F",268,28,NA,NA,"filler","bad",3270,1,-1.26175033956843,"F"
"T7477","E",37,5,"value_1_1","value_2_1","stimul",NA,3886,5,0.388230873713363,"F"
"T7477","F",269,28,NA,NA,"filler","bad",2426,1,-1.26175033956843,"F"
"T7477","F",270,28,NA,NA,"filler","bad",2912,1,-1.26175033956843,"F"
"T7477","E",134,15,"value_1_3","value_2_2","stimul",NA,3554,2,-0.84925503624798,"F"
"T7477","F",271,28,NA,NA,"filler","bad",3540,1,-1.26175033956843,"F"
"T7477","E",29,4,"value_1_1","value_2_2","stimul",NA,3706,2,-0.84925503624798,"F"
"T7477","F",272,28,NA,NA,"filler","bad",5104,3,-0.436759732927533,"F"
"T7477","F",273,28,NA,NA,"filler","bad",3026,1,-1.26175033956843,"F"
"T7477","E",166,19,"value_1_2","value_2_1","stimul",NA,3928,5,0.388230873713363,"F"
"T7477","F",274,28,NA,NA,"filler","bad",3566,3,-0.436759732927533,"F"
"T7477","E",85,10,"value_1_2","value_2_1","stimul",NA,3406,6,0.80072617703381,"F"
"T7477","F",275,28,NA,NA,"filler","bad",2374,1,-1.26175033956843,"F"
"T7477","F",276,28,NA,NA,"filler","bad",3472,1,-1.26175033956843,"F"
"T7477","E",158,18,"value_1_2","value_2_2","stimul",NA,4194,5,0.388230873713363,"F"
"T7477","F",277,28,NA,NA,"filler","bad",2518,1,-1.26175033956843,"F"
"T7477","E",5,1,"value_1_2","value_2_2","stimul",NA,3122,1,-1.26175033956843,"F"
"T7477","F",278,28,NA,NA,"filler","bad",2750,1,-1.26175033956843,"F"
"T7477","F",279,28,NA,NA,"filler","bad",3808,1,-1.26175033956843,"F"
"T7477","E",232,26,"value_1_3","value_2_1","stimul",NA,3042,4,-0.0242644296070851,"F"
"T7477","F",280,28,NA,NA,"filler","bad",3930,1,-1.26175033956843,"F"
"T7477","E",101,12,"value_1_1","value_2_2","stimul",NA,4304,6,0.80072617703381,"F"
"T7477","F",281,28,NA,NA,"filler","bad",4444,1,-1.26175033956843,"F"
"T7477","F",282,28,NA,NA,"filler","bad",2828,1,-1.26175033956843,"F"
"T7477","E",62,7,"value_1_3","value_2_2","stimul",NA,6470,5,0.388230873713363,"F"
"T7477","F",283,28,NA,NA,"filler","bad",3324,1,-1.26175033956843,"F"
"T7477","E",109,13,"value_1_1","value_2_1","stimul",NA,5400,7,1.21322148035426,"F"
"T7477","F",284,28,NA,NA,"filler","bad",4926,3,-0.436759732927533,"F"
"T8232","F",244,28,NA,NA,"filler","good",2372,1,-1.24909513052915,"F"
"T8232","B",10,2,"value_1_1","value_2_1","stimul",NA,4760,5,0.567770513876885,"F"
"T8232","F",245,28,NA,NA,"filler","good",6128,6,1.02198692497839,"F"
"T8232","F",246,28,NA,NA,"filler","good",4377,4,0.113554102775377,"F"
"T8232","B",123,14,"value_1_2","value_2_3","stimul",NA,4509,3,-0.340662308326131,"F"
"T8232","F",247,28,NA,NA,"filler","good",5002,6,1.02198692497839,"F"
"T8232","B",204,23,"value_1_2","value_2_3","stimul",NA,4140,7,1.4762033360799,"F"
"T8232","F",248,28,NA,NA,"filler","good",4024,6,1.02198692497839,"F"
"T8232","F",249,28,NA,NA,"filler","good",1911,6,1.02198692497839,"F"
"T8232","B",212,24,"value_1_2","value_2_2","stimul",NA,7380,4,0.113554102775377,"F"
"T8232","F",250,28,NA,NA,"filler","good",2840,6,1.02198692497839,"F"
"T8232","B",66,8,"value_1_1","value_2_3","stimul",NA,2611,2,-0.794878719427638,"F"
"T8232","F",251,28,NA,NA,"filler","good",3330,6,1.02198692497839,"F"
"T8232","F",252,28,NA,NA,"filler","good",6271,5,0.567770513876885,"F"
"T8232","B",147,17,"value_1_1","value_2_3","stimul",NA,7629,1,-1.24909513052915,"F"
"T8232","F",253,28,NA,NA,"filler","good",6341,5,0.567770513876885,"F"
"T8232","B",59,7,"value_1_2","value_2_2","stimul",NA,2173,3,-0.340662308326131,"F"
"T8232","F",254,28,NA,NA,"filler","good",4024,6,1.02198692497839,"F"
"T8232","F",255,28,NA,NA,"filler","good",2518,1,-1.24909513052915,"F"
"T8232","B",180,20,"value_1_3","value_2_3","stimul",NA,7609,3,-0.340662308326131,"F"
"T8232","F",256,28,NA,NA,"filler","good",2048,6,1.02198692497839,"F"
"T8232","B",35,4,"value_1_3","value_2_2","stimul",NA,4758,3,-0.340662308326131,"F"
"T8232","F",257,28,NA,NA,"filler","good",2959,3,-0.340662308326131,"F"
"T8232","F",258,28,NA,NA,"filler","good",5352,5,0.567770513876885,"F"
"T8232","B",43,5,"value_1_3","value_2_1","stimul",NA,5086,6,1.02198692497839,"F"
